Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
elaia-partners,Elaia Partners,Elaia Partners est une société indépendante de capital investissement focalisée sur l'économie numérique.,,,,48.8717,2.30638,54 rue de Ponthieu,75008,Paris,2002,http://www.elaia.com,,Elaia_Partners,,,http://www.linkedin.com/company/114482,,Investisseur
electrolab,Electrolab,L'Electrolab est un hackerspace dédié aux projets ayant une forte connotation électronique et/ou mécanique.,,,,48.894805,2.195053,75 boulevard du Couchant,92000,Nanterre,,http://www.electrolab.fr,,,,,,,Tiers-lieu
emc-corporation,EMC Corporation,EMC Corporation accompagne les entreprises et les fournisseurs de services dans la transformation de leurs opérations et les aide à gérer l’informatique en tant que service.,,,,48.922798,2.22014,80 quai Voltaire,95876,Bezons,1979,http://france.emc.com,,EMCFrance,https://www.facebook.com/france.emc,https://plus.google.com/106680294390454326955,http://www.linkedin.com/groups/EMC-Corporation-44934,,Entreprise
emencia,Emencia,Emencia est spécialisée dans le déploiement de solutions de gestion de contenu et de plate-formes e-commerce basées sur des serveurs d'application opensource.,,,,48.84993,2.36876,1  rue Lacuée,75012,Paris,2007,http://www.emencia.fr,,emencia,https://www.facebook.com/pages/Emencia/65641325743,https://plus.google.com/u/0/113267675346739612307/,,,Entreprise
empreinte,Empreinte,Empreinte développe et propose une gamme de solutions logicielles et matérielles pour la production richmedia et la diffusion vidéo sur le web et supports mobiles.,,,,48.84967,2.38001,8 passage Brûlon,75012,Paris,1994,http://www.empreinte.com,,,,,,,Entreprise
energiency,Energiency,"Energiency édite un logiciel innovant d’optimisation de la performance énergétique sur web et supports mobiles, avec monitoring, diagnostics, et plan d’actions en continu pour les entreprises et les collectivités.",,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2013,http://www.energiency.com,,energiency,,,http://www.linkedin.com/company/energiency,,Entreprise
energisme,ENERGISME,"Solutions pour les économies d'énergie : découvrez nos offres innovantes pour améliorer l'efficacité énergétique des bâtiments tertiaires, publics et privés.",,,,48.701753899000494,2.1011500520004347,2,route de la Noue 91190 Gif sur Yvette,,2004,http://www.energisme.fr,christian.ayme@energisme.com,energisme,https://www.facebook.com/energisme.fr,https://plus.google.com/115749160399016331766,http://www.linkedin.com/company/2360174,http://www.viadeo.com/fr/company/energisme,Entreprise
enovance,eNovance,eNovance propose des services d'hébergement et d'infogérance de sites web et applications mobile en s'appuyant sur des technologies Open Source.,,,,48.87503,2.34012,10 rue de la Victoire,75009,Paris,2008,http://www.enovance.com,,enovance,http://www.facebook.com/pages/eNovance/131771443550980,,http://www.linkedin.com/company/enovance,,Entreprise
ensci,ENSCI,L'Ecole Nationale Supérieure de Création Industrielle forme aux métiers du design et propose des spécialisations numériques.,,,,48.858429,2.36911,48 rue Saint Sabin,75011,Paris,1976,http://www.ensci.com,,Ensci_Paris,https://www.facebook.com/pages/ENSCI/65331128640,,http://www.linkedin.com/company/483426,,École
ensea,ENSEA,L'Ecole Nationale Supérieure de l'Electronique et de ses Applications est une école d'ingénieurs généraliste en électronique.,,,,49.038837,2.071416,6 avenue du Ponceau,95000,Cergy,1941,http://www.ensea.fr,,,https://www.facebook.com/pages/Ensea/111176525574157,https://plus.google.com/117631646307508309984,http://www.linkedin.com/company/338739,,École
ensg,ENSG,L'Ecole Nationale des Sciences Géographiques forme à la géomatique les futurs experts de la société de l’information géographique.,,,,48.84045,2.58698,6 avenue Blaise Pascal,77420,Champs sur Marne,1908,http://www.ensg.eu,,,,,,,École
ensiie,ENSIIE,"L'Ecole Nationale Supérieure d'Informatique pour l'Industrie et l'Entreprise délivre une formation organisée autour du triptyque Informatique, Mathématiques et Organisation de l’Entreprise.",,,,48.62693,2.43274,1 square de la résistance,91000,Evry,1968,http://www.ensiie.fr,,ENSIIE,https://www.facebook.com/pages/Ensiie/336912659666354,,http://www.linkedin.com/company/1250448,,École
entertainment-learning,Entertainment Learning,"Entertainment Learning édite English Attack !  un site conçu pour améliorer la pratique de l'anglais avec une approche pédagogique basée sur les médias de divertissement, le jeu éducatif et les réseaux sociaux.",,,,48.858379,2.37261,28 rue du Chemin Vert,75011,Paris,2009,http://www.english-attack.com,,EnglishAttack,http://www.facebook.com/EnglishAttack,,,,Entreprise
entreprise-facile,Entreprise Facile,CRM et facturation sur le cloud pour TPE et PME,,,,48.85872999600048,2.309120005000409,16 rue de la Comète,75007,Paris,2007,http://www.entreprise-facile.com,gbesse@entreprise-facile.com,facile_features,https://www.facebook.com/communautedesentrepreneurs,,,,Entreprise
epagine,ePagine,ePagine fournit des solutions pour le livre numérique à destination des éditeurs et des libraires.,,,,48.818699,2.30928,76 avenue Pierre Brossolette,92240,Malakoff,2008,http://www.epagine.fr,,ePagine_Actu,,,,,Entreprise
epawn,ePawn,ePawn intègre des objets réels dans des environnements virtuels.,,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2010,http://www.epawn.fr,,ePawn,https://www.facebook.com/epawn,,http://www.linkedin.com/company/1119256,,Entreprise
epita,EPITA,L'Ecole Pour l'Informatique et les Techniques Avancées est une école d'ingénieurs en informatique.,,,,48.81586,2.362014,14 rue Voltaire,94270,Le Kremlin Bicêtre,1984,http://www.epita.fr,,epita,https://www.facebook.com/epita,,,,École
epitech,EPITECH,L'Ecole Pour l'informatique et les nouvelles TECHnologies est une école d'ingénieurs en informatique qui forme des experts en innovation grâce à un modèle d'enseignement par projet.,,,,48.815399,2.36309,24 rue Pasteur,94270,Le Kremlin Bicêtre,1999,http://www.epitech.eu,,epitech,https://www.facebook.com/epitech,,http://www.linkedin.com/company/163660,,École
epresspack,EPressPack,ePressPack est spécialisée dans les solutions de communication multicanale et multimedia.,,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2011,http://www.epresspack.com,,,,,http://www.linkedin.com/company/2613152,,Entreprise
epsi,EPSI,L'Ecole Privée des Sciences Informatiques forme des spécialistes de haut niveau en ingénierie informatique.,,,,48.891513,2.296137,28 rue d'Alsace,92300,Levallois Perret,1961,http://www.epsi.fr,,,,https://plus.google.com/116901924360046154724,http://www.linkedin.com/company/55016,,École
eptica-lingway,Eptica Lingway,"Eptica Lingway édite une gamme de solutions logicielles, multicanal et multilingues, qui permettent de développer et de gérer en temps réel les interactions clients.",,,,48.833721,2.23132,95 rue de Bellevue,92100,Boulogne Billancourt,2001,http://www.lingway.com,,EpticaFrance,https://www.facebook.com/EpticaFrance,,http://www.linkedin.com/company/40548,,Entreprise
eqosphere,Eqosphere,"Plateforme collaborative (web & mobile) d’optimisation et de développement des activités de revalorisation des surplus alimentaires, non alimentaires et des déchets. Connecte l’offre et la demande de surplus entre tous les acteurs professionnels.",,,,48.87261892829001,2.3356246948242188,44 rue Notre-Dame des Victoires,75002,Paris,2013,http://www.eqosphere.com,contact@eqosphere.com,eqosphere,https://www.facebook.com/eqosphere,,,,Entreprise
equinix,Equinix,Equinix est un fournisseur de datacentres.,,,,48.92852,2.351977,114 rue Ambroise Croizat,93200,Saint-Denis,1998,http://www.equinix.fr,,Equinix,https://www.facebook.com/Equinix,https://plus.google.com/108414108167605620391,http://www.linkedin.com/company/equinix,,Entreprise
escen,ESCEN,L'Ecole Supérieure de Commerce et d'Economie Numérique forme les futurs cadres et dirigeants d'entreprises sur le secteur de l'économie numérique.,,,,48.889191,2.37731,7 rue Duvergier,75019,Paris,2011,http://www.escen.fr,,Escen_official,https://www.facebook.com/ESCEN.school,https://plus.google.com/113973497716871532196,http://www.linkedin.com/company/escen---ecole-sup-rieure-de-commerce-et-d'economie-num-rique,http://fr.viadeo.com/fr/company/escen,École
escm,ESCM,"L'Ecole Supérieure de Création et de Multimédia forme des graphistes, infographistes, directeurs artistiques et chefs de projets multimédia directement opérationnels dès la sortie de l’école.",,,,48.856899,2.37305,6 rue froment,75011,Paris,2003,http://www.escm.fr,,,,,,,École
eseniors,Eseniors,Eseniors est une association dont l'activité consiste à initier les seniors et les handicapés aux TICs avec pour objectif de réduire la fracture numérique entre générations et de désenclaver les seniors de leur situation d’isolement.,,,,48.855919,2.38606,19 cité de Phalsbourg,75011,Paris,2005,http://www.e-seniors.asso.fr,,,https://www.facebook.com/pages/E-seniors/108732705910346,,,,Communauté
esiea,ESIEA,"L'Ecole Supérieure d'Informatique Electronique Automatique forme des ingénieurs généralistes des sciences et technologies du numérique, adaptables à leur environnement technique et humain, ainsi qu’aux exigences des différents secteurs d’activité.",,,,48.814911,2.37831,72 avenue Maurice Thorez,94200,Ivry sur Seine,1958,http://www.esiea.fr,,GroupeESIEA,https://www.facebook.com/esiea,https://plus.google.com/105172779855073708268,http://www.linkedin.com/company/26559,,École
esigetel,ESIGETEL,"L'Ecole Supérieure d'Ingénieurs en Informatique et Génie des Télécommunications forme des ingénieurs dans les domaines suivants : Informatique, Réseaux et Technologies Mobiles.",,,,48.790402,2.36477,33 rue Victor Hugo,94800,Villejuif,1986,http://www.esigetel.fr,,ESIGETEL,https://www.facebook.com/esigetel,https://plus.google.com/116598029446034027117,http://www.linkedin.com/company/55013,,École
essec-eclub,ESSEC eclub,ESSEC eclub est le club d'entrepreneuriat de l'ESSEC.,,,,49.033215,2.078779,Avenue Bernard Hirsch,95021,Cergy-Pontoise,2013,http://www.essececlub.com,,essececlub,http://www.facebook.com/essececlub,,,,Communauté
essec-ventures,ESSEC Ventures,"Essec Ventures permet aux étudiants qui ont un projet de création d’entreprises d'accèder à du coaching, à des bureaux et à un soutien logistique et administratif.",,,,49.033215,2.078779,Avenue Bernard Hirsch,95000,Cergy,,http://www.essec.fr/lessec/essec-ventures/,,essecventures,,,,,Incubateur
etalab,Etalab,Etalab est un service du Premier Ministre en charge de l'ouverture des données publiques et du développement de la plateforme Open Data de l'Etat français.,,,,48.850651,2.30872,20 avenue de Ségur,75007,Paris,2012,http://www.etalab.gouv.fr,loic.hay@gmail.com,Etalab,https://www.facebook.com/etalab,,http://www.linkedin.com/company/2572583,,Acteur public
etechs-compagnie,eTechs & compagnie,"eTechs & compagnie propose une palette de services dédiée à l'édition numérique et développe le eLaunchBook, une plateforme intégrée de promotion et de gestion au service de tous les acteurs de l'édition numérique.",,,,48.843559,2.35122,2 rue Saint-Médard,75005,Paris,2011,http://www.etechsetcompagnie.com,,,https://www.facebook.com/pages/eTechs-et-compagnie/185500344877321,,http://www.linkedin.com/company/2416191,,Entreprise
eterritoire,eTerritoire,"eTerritoire est le premier site web de référencement des besoins économiques, humains et culturels des territoires (régions, départements, communes).",,,,48.90246686600051,2.3033807870004352,69 rue de neuilly 92110,,,2013,http://www.eterritoire.fr,francois@eterritoire.com,eterritoire,http://www.facebook.com/eterritoire,,http://www.linkedin.com/company/eterritoire,,Entreprise
etna,ETNA,L'Ecole des Technologies Numériques Appliquées est le département alternance de l’EPITECH qui forme des spécialistes informatiques.,,,,48.813671,2.39258,15 rue Maurice Grandcoing,94200,Ivry sur Seine,2004,http://www.etna-alternance.net,,etnaalternance,https://www.facebook.com/ecole.etna,https://plus.google.com/115139017339109346108,,,École
euridis-paris,EURIDIS Paris,L'Ecole Supérieure de Commerce des Hautes Technologies est spécialisée sur les métiers de la vente et négociation B to B sur le secteur des Hautes Technologies.,,,,48.915434,2.359716,62 rue du Landy,93200,La Plaine Saint Denis,1991,http://www.euridis-ecole.com,,Ecole_Euridis,https://www.facebook.com/euridis.ecole,,,,École
europa-apps,Europa-Apps,Europa-Apps est une maison d’édition pour enfants dédiée à tous les nouveaux supports numériques et en particulier l’iPad et les Smartphones.,,,,48.843559,2.35122,2 rue Saint-Médard,75005,Paris,2011,http://www.europa-apps.com,,EuropaApps,https://www.facebook.com/EuropaApps,,http://www.linkedin.com/company/2252972,,Entreprise
eurosmart,EuroSmart,EuroSmart est spécialisée dans la conception et la fabrication de systèmes ATIDEx (Acquisition et Traitements Informatisés de Données Expérimentales) ou ExAO (Expérimentations Assistées par Ordinateur) à destination des professionnels de l'éducation.,,,,48.713051,2.58033,162 rue des Roses,77170,Servon,1988,http://www.eurosmart.biz,,,,,,,Entreprise
evaneos,Evaneos,Evaneos est spécialisé dans le voyage sur mesure et édite une plateforme qui met en relation les voyageurs avec des agences locales sélectionnées partout dans le monde.,,,,48.870628,2.34659,38 rue du Sentier,75002,Paris,2009,http://www.evaneos.com,,Evaneos,https://www.facebook.com/Evaneos.specialiste.voyage.sur.mesure,https://plus.google.com/101560727628883824310,http://www.linkedin.com/company/1907265,,Entreprise
eversim,Eversim,Eversim est spécialisée dans la création et le développement de jeux fonctionnant en réseau et en univers persistant.,,,,48.837212,2.63079,13 place des Libertés Publiques,77185,Lognes,,http://www.eversim.com,,,,,,,Entreprise
everwin,Everwin,Everwin développe et propose des logiciels de gestion d’affaires et des ERP pour sociétés de services.,,,,48.845402,2.41694,5 rue de l'Amiral Courbet,94160,Saint-Mandé,1995,http://www.everwin.fr,,,,,http://www.linkedin.com/company/3131687,,Entreprise
exalead,Exalead,Exalead est un éditeur de logiciels spécialisé dans la fourniture d'infrastructures industrielles de traitement de l'information.,,,,48.869129,2.32463,10 place de la Madeleine,75008,Paris,2000,http://www.exalead.com,,,,,http://www.linkedin.com/company/21156,,Entreprise
executive-business-accelerator,Executive Business Accelerator,"Créé à l’initiative d’entrepreneurs-investisseurs issus de la Harvard Business School, l’EBA est un accélérateur de reconversion et d’accompagnement de cadres et de dirigeants voulant créer, reprendre, intégrer ou cofonder une startup.",,,,48.869506972000465,2.344877241000404,30 rue des Jeûneurs,75002,Paris,2013,http://executivebusinessaccelerator.com/,gb@executivebusinessaccelerator.com,GilTristan,https://www.facebook.com/pages/Executive-Business-Accelerator/328000753983304?fref=ts,https://plus.google.com/u/0/108934434571552538135/posts,http://www.linkedin.com/company/2888914?trk=tyah,http://www.viadeo.com/fr/company/executive-business-accelerator,Incubateur
