Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
vecsys,Vecsys,"Vecsys conçoit, développe et commercialise des systèmes de reconnaissance et de synthèse de la parole parmi les plus performants au niveau international. Grâce à un partenariat mené dès l'origine avec le LIMSI-CNRS et une acti",telecoms,,,48.6956579,2.1897298,"3, rue de La Terre de Feu ZA de Courtabeuf",91952,Courtaboeuf,1982,http://www.vecsys.fr,,,,,,,Entreprise
vector-france,Vector France,"Vector est l'un des principaux acteurs dans la conception d'outils et logiciels pour le développement, l'analyse et la simulation de systèmes en réseaux pour mobile et d'autres secteurs industriels.",,,,48.8123546,2.299343,168 boulevard Camelinat,92240,Malakoff,2002,http://www.vector.com/,,,,,,,Entreprise
vectrawave,Vectrawave,"VectraWave conçoit et fournit des solutions d’Intégration Hyperfréquence et RF/Optique OEM sous forme de Circuits intégrés (MMIC/RFIC) et modules (MCM), pour les équipements de communications et de Détection.",telecoms,,,48.7603761,2.131828,Z.I. des Loges rue de La Croix Blanche,78350,Les-Loges-En-Josas,2006,http://www.vectrawave.com,,,,,,,Entreprise
vertical-m2m,Vertical M2M,"Vertical M2M est un éditeur de logiciels telecoms spécialisé dans les applications de l'Internet des Objets et du Machine-to-Machine pour les marchés de l'Energie, l'Environnement et la Santé.",telecoms,,,48.8655637,2.3921072,"18, rue Soleillet",75020,Paris,2008,http://www.vertical-m2m.net,,,,,,,Entreprise
viavoo,Viavoo,Suite logicielle d’analyse des interactions client et de Social CRM,,,,48.8408197,2.2410316,77 rue de Paris,92100,Boulogne-Billancourt,2009,http://www.viavoo.com/,,,,,,,Entreprise
vierling-communication-sas,Vierling Communication SAS,Vierling est un fournisseur d’équipements de télécommunications situé à Ebermannstadt en Allemagne. Il propose des solutions de communication et de test aux Opérateurs de Télécommunications et aux fournisseurs et partenaires des Télécommunications.,telecoms,,,48.8040025,1.9779281,"7, rue Elsa Triolet",78370,Plaisir,2004,http://www.vierling-group.com,,,,,,,Entreprise
ville-fluide,Ville Fluide,Le seul service de covoiturage sur smartphone qui inclut la satisfaction client.,,,,48.8693632,2.1860412,73 boulevard Richelieu,92500,Rueil-Malmaison,2008,http://www.villefluide.fr,,,,,,,Entreprise
virtuor,Virtuor,La solution VirtuOR vous offre une exploitation optimale des réseaux informatiques par une instanciation à la demande de vos différents types de service.,telecoms,,,48.804689,2.289387,"4, Résidence de Galande",92320,Chatillon,2008,http://www.virtuor.fr,,,,,,,Entreprise
visimmo-3d,Visimmo 3D,"VISIMMO 3D accompagne les entreprises sur leurs projets Marketing en apportant l'innovation et la différentiation, l'entreprise dynamise tous les secteurs professionnels sur Internet.",,,,48.8141062,2.3159475,41 rue Périer,92120,Montrouge,2007,http://www.visimmo3d.com/contact-devis.php,,,,,,,Entreprise
visteon,Visteon,,transport,,,48.8841522,2.2368863,"Tour Europlaza 20, avenue André Prothin Cedex",92927,Paris-La Defense,1989,http://www.visteon.com,,,,,,,Entreprise
vocally,Vocally,"VOCALLY développe des logiciels temps-réel innovants pour le traitement numérique de la voix sur les marchés des telecoms et de la radiocommunication, du multimédia, des jeux, du médical et de la robotique.",,,,48.8533866,2.4286126,"21, rue des Hayeps",93100,Montreuil,2004,http://www.vocally.fr,,,,,,,Entreprise
voluntis,Voluntis,Voluntis est une société spécialisée dans la gestion de la relation au patient (Patient Relationship Management ou PRM).,ocds,,,48.8791249,2.2991445,58 avenue de Wagram,75017,Paris,2001,http://www.voluntis.com,,,,,,,Entreprise
vulnit,Vulnit,VULNIT crée un logiciel permettant aux entreprises de tester automatiquement la protection de leurs données confidentielles et de mettre en oeuvre un processus d’amélioration de leur sécurité informatique.,securite,,,48.8854507,2.1765256,75 avenue Victor Hugo,92500,Rueil-Malmaison,2009,,,,,,,,Entreprise
w4,W4,BPM et Composition d'applications sur mesure,ocds,,,48.749358,2.349936,"Parc d’Affaires SILIC 46, rue de Montlhéry - BP 70178",94563,Rungis,1996,http://www.w4.fr,,,,,,,Entreprise
wallix,Wallix,"WALLIX est un éditeur de logiciels de sécurité informatique, spécialisé dans la gestion des risques liés à l'accès aux infrastructures informatiques critiques des entreprises.",securite,opensource,,48.888105,2.3067732,"118, rue de Tocqueville",75017,Paris,2003,http://www.wallix.fr,,,,,,,Entreprise
wayma,Wayma,Wayma accompagne ses clients depuis l'identification des objectifs de déploiement de leur stratégie mobile jusqu'à la mise en oeuvre des solutions techniques retenues.,,,,48.8139805,2.3431893,1 rue René Anjolvy,94250,Gentilly,2006,http://www.wayma-group.com,,,,,,,Entreprise
webdyn,Webdyn,Webdyn conçoit et commercialise des passerelles Internet pour des applications de télé maintenance ou de télé gestion.,energie,telecoms,,48.893047,2.0730963,"24, rue des Gaudines",78100,Saint-Germain-En-Laye,1997,http://www.webdyn.com,,,,,,,Entreprise
webistem,Webistem,"Webistem met à la disposition des communautés scientifiques une gamme d’outils de travail clé en main, accessibles en ligne.",opensource,,,48.8033174,2.2932976,26 rue Pierre Sémard,92320,Châtillon,2005,,,,,,,,Entreprise
weblib,Weblib,Autres activités de télécommunication,,,,48.8245979,2.2433205,37 rue Traversière,92100,Boulogne-Billancourt,2009,,,,,,,,Entreprise
welovewords,Welovewords,La première plateforme communautaire francophone destinée aux auteurs,,,,48.8513456,2.3665794,13 rue de l'Arsenal,75004,Paris,2009,http://www.welovewords.com/,,,,,,,Entreprise
wezzoo,Wezzoo,Le cœur de métier de Wezzoo est la création d'un service communautaire de météo en temps réel.,,,,48.8046189,2.3347051,"Incubateur Telecom Paris Sud, 44 rue Cauchy",94110,Arcueil,2012,,,,,,,,Entreprise
winnove,Winnove,Créer des relations fructueuses entre jeunes entreprises inventives et grandes compagnies innovantes,ocds,,,48.8259135,2.1395085,24-26 rue Jean Duplessis,78150,Le-Chesnay,2003,http://www.winnove.com/,,,,,,,Entreprise
witty-knowledge,Witty Knowledge,"Witty Knowledge est une société innovante qui développe des applications d’assistance et de support aux êtres humains ou aux systèmes mécatroniques afin de les rendre plus simples, autonomes ou adaptatifs aux problèmes rencontrés.",,,,48.7163412,2.2467766,54 rue de Paris,91120,Palaiseau,2013,http://www.wittyknowledge.com,,,,,,,Entreprise
xwiki,XWiki,XWiki SAS fournit des prestations de développement et de support autour de sa solution de collaboration professionnelle open source (licence LGPL).,opensource,,,48.8574082,2.2775813,15 rue Duban,75016,Paris,2004,http://www.xwiki.com,,,,,,,Entreprise
yesfuture,Yesfuture,"YesFuture, un protocole de conversation online universel. Une technologie et des fonctionnalités multidevise pour reproduire sur internet et les supports digitaux les conditions d'un débat structuré et sa propagation auprès des cibles de contributeurs idoines.Le protocole YesFuture permet la réalisation d'une conversation non linéaire, lisible et diffusable grâce au format court imposé, avec tous les dérivés nécessaires inspirés du protocole de débat oral.Au contraire des supports de discussion disponibles jusque là sur internet proposant un empilement linéaire et infini des contributions, le protocole yesfuture permet le débat mais vise sa clôture utile au commanditaire et aux contributeurs : résumé automatique, synthèse assistée, restitution graphiquement lisible et vote. ",,,,48.8897344,2.3383627,"64, rue Damrémont",75018,Paris,2010,,,,,,,,Entreprise
ysance-integration,Ysance Integration,"Ysance est une société de conseil et de développement spécialisée sur les problématiques projet à forts enjeux pour ses clients en particuliers dans le domaine de la Business Intelligence, du CRM, du web et du cloud computing.",opensource,,,48.8446719,2.3726675,4 Place Louis Armand,75012,Paris,2007,,,,,,,,Entreprise
zamiren,Zamiren,Prestation de service autour des standards du CEI T57. En particulier modélisation UML du Modèle d'information et élaboration des structure d'échange selon la méthodologie préconisée.,energie,ocds,,48.8190437,2.4678134,"18, Quai Pierre Brossolette",94340,Joinville-Le-Pont,2007,,,,,,,,Entreprise
zenika,Zenika,"Cabinet d'architecture, de formation, de conseil et de réalisation dans les technologies Java / JEE.",opensource,,,48.8789055,2.3286662,10 rue de Milan,75009,Paris,2006,http://www.zenika.com,,,,,,,Entreprise
zenpark,Zenpark,"Zenpark conçoit et exploite une solution bout-en-bout de parking partagé. On partage la place, on partage les coûts. Avec Zenpark, votre place vous attend.",,,,48.8934116,2.0931449,38B rue des Ursulines,78100,Saint-Germain-En-Laye,2011,,,,,,,,Entreprise
zodianet,Zodianet,,telecoms,,,48.7263611,2.2309604,23 rue des Fraisettes,91120,Palaiseau,2005,http://www.zodianet.com,,,,,,,Entreprise
